Swapping columns 3, 13: Best Score: -1417.581320, Score: -1435.139054, Score: -1426.388783 Undoing swap!
Swapping columns 4, 14: Best Score: -1417.581320, Score: -1440.016215, Score: -1433.208347 Undoing swap!
Swapping columns 5, 15: Best Score: -1417.581320, Score: -1435.745777, Score: -1439.766629 Undoing swap!
Swapping columns 6, 16: Best Score: -1417.581320, Score: -1427.829458, Score: -1433.852314 Undoing swap!
Swapping columns 0, 11: Best Score: -1417.581320, Score: -1432.637293, Score: -1431.355877 Undoing swap!
Swapping columns 1, 12: Best Score: -1417.581320, Score: -1425.860844, Score: -1428.164447 Undoing swap!
Swapping columns 2, 13: Best Score: -1417.581320, Score: -1428.457026, Score: -1432.311124 Undoing swap!
Swapping columns 3, 14: Best Score: -1417.581320, Score: -1429.056349, Score: -1428.563997 Undoing swap!
Swapping columns 4, 15: Best Score: -1417.581320, Score: -1432.951181, Score: -1428.474855 Undoing swap!
Swapping columns 5, 16: Best Score: -1417.581320, Score: -1431.489605, Score: -1429.826175 Undoing swap!
Swapping columns 0, 12: Best Score: -1417.581320, Score: -1431.638487, Score: -1428.089114 Undoing swap!
Swapping columns 1, 13: Best Score: -1417.581320, Score: -1435.346358, Score: -1437.130525 Undoing swap!
Swapping columns 2, 14: Best Score: -1417.581320, Score: -1433.509386, Score: -1437.703228 Undoing swap!
Swapping columns 3, 15: Best Score: -1417.581320, Score: -1437.866052, Score: -1437.336526 Undoing swap!
Swapping columns 4, 16: Best Score: -1417.581320, Score: -1436.779836, Score: -1433.453378 Undoing swap!
Swapping columns 0, 13: Best Score: -1417.581320, Score: -1436.674431, Score: -1441.086531 Undoing swap!
Swapping columns 1, 14: Best Score: -1417.581320, Score: -1421.431255, Score: -1424.762740 Undoing swap!
Swapping columns 2, 15: Best Score: -1417.581320, Score: -1428.066000, Score: -1433.451873 Undoing swap!
Swapping columns 3, 16: Best Score: -1417.581320, Score: -1440.064747, Score: -1440.952782 Undoing swap!
Swapping columns 0, 14: Best Score: -1417.581320, Score: -1430.488017, Score: -1436.515218 Undoing swap!
Swapping columns 1, 15: Best Score: -1417.581320, Score: -1435.897372, Score: -1441.929619 Undoing swap!
Swapping columns 2, 16: Best Score: -1417.581320, Score: -1430.250629, Score: -1426.980169 Undoing swap!
Swapping columns 0, 15: Best Score: -1417.581320, Score: -1438.354000, Score: -1436.405091 Undoing swap!
Swapping columns 1, 16: Best Score: -1417.581320, Score: -1437.424677, Score: -1429.379420 Undoing swap!
Swapping columns 0, 16: Best Score: -1417.581320, Score: -1439.029656, Score: -1434.340422 Undoing swap!

4 3 3 11 7 8 10 0 6 10 9 2 12 1 6 5 1 
17 16 18 24 21 2 23 13 20 18 22 15 25 14 16 19 0 
5 28 29 18 31 32 34 26 30 36 33 18 35 27 37 7 25 
1 0 6 9 40 5 41 38 8 25 1 3 42 39 43 2 9 
4 26 27 13 11 19 14 7 46 17 21 44 16 28 18 45 47 
35 17 0 36 20 25 48 22 29 38 12 25 49 15 39 23 37 
18 31 19 34 25 17 31 9 8 1 6 32 38 33 6 42 0 
1 2 6 28 43 21 5 44 12 9 26 3 9 45 7 22 25 
11 25 29 26 24 48 44 50 13 0 36 23 46 4 51 37 25 
15 9 53 5 33 39 43 6 20 7 16 35 21 2 19 10 47 
14 8 13 28 32 44 42 4 36 20 37 11 9 50 21 29 15 
52 9 31 12 45 16 22 29 46 34 3 35 27 0 40 18 47 
9 17 5 23 37 33 43 2 1 10 14 26 21 36 17 32 44 
7 27 36 37 26 42 40 46 48 39 21 24 4 29 2 0 44 
40 7 0 31 13 47 14 49 6 8 15 11 32 5 2 51 14 
42 46 41 1 38 35 17 28 16 36 49 38 1 10 26 5 20 
50 38 43 2 1 4 40 33 0 6 41 37 51 7 14 3 1 
13 25 25 0 17 50 22 11 19 0 15 12 40 16 6 52 51 
9 36 5 28 45 18 52 1 15 25 25 31 38 8 13 50 52 
18 17 23 51 18 40 1 14 52 32 0 16 44 4 52 43 31 
12 6 40 44 35 45 30 21 12 10 47 19 24 24 25 49 40 
51 51 20 19 8 9 34 52 36 17 12 45 1 16 50 16 2 
32 31 25 2 29 15 6 4 38 13 46 27 34 22 20 52 27 
0 46 13 10 43 21 37 14 20 29 26 12 5 43 7 29 25 Swapping columns 0, 1: Best Score: -1417.581320, Score: -1433.410307, Score: -1439.568107 Undoing swap!
Swapping columns 1, 2: Best Score: -1417.581320, Score: -1430.432801, Score: -1432.502241 Undoing swap!
Swapping columns 2, 3: Best Score: -1417.581320, Score: -1433.841760, Score: -1435.743503 Undoing swap!
Swapping columns 3, 4: Best Score: -1417.581320, Score: -1430.195407, Score: -1435.719800 Undoing swap!
Swapping columns 4, 5: Best Score: -1417.581320, Score: -1439.297248, Score: -1442.084634 Undoing swap!
Swapping columns 5, 6: Best Score: -1417.581320, Score: -1432.044801, Score: -1433.911971 Undoing swap!
Swapping columns 6, 7: Best Score: -1417.581320, Score: -1436.415676, Score: -1436.774717 Undoing swap!
Swapping columns 7, 8: Best Score: -1417.581320, Score: -1433.413715, Score: -1431.636901 Undoing swap!
Swapping columns 8, 9: Best Score: -1417.581320, Score: -1423.326858, Score: -1422.341464 Undoing swap!
Swapping columns 9, 10: Best Score: -1417.581320, Score: -1439.710350, Score: -1439.587448 Undoing swap!
Swapping columns 10, 11: Best Score: -1417.581320, Score: -1436.241750, Score: -1450.155380 Undoing swap!
Swapping columns 11, 12: Best Score: -1417.581320, Score: -1430.393941, Score: -1430.090477 Undoing swap!
Swapping columns 12, 13: Best Score: -1417.581320, Score: -1435.712572, Score: -1433.313895 Undoing swap!
Swapping columns 13, 14: Best Score: -1417.581320, Score: -1436.123756, Score: -1437.433986 Undoing swap!
Swapping columns 14, 15: Best Score: -1417.581320, Score: -1427.249209, Score: -1430.767264 Undoing swap!
Swapping columns 15, 16: Best Score: -1417.581320, Score: -1441.113808, Score: -1436.545615 Undoing swap!
Swapping columns 0, 2: Best Score: -1417.581320, Score: -1443.874340, Score: -1437.609220 Undoing swap!
Swapping columns 1, 3: Best Score: -1417.581320, Score: -1439.584789, Score: -1432.564506 Undoing swap!
Swapping columns 2, 4: Best Score: -1417.581320, Score: -1432.700775, Score: -1439.193608 Undoing swap!
Swapping columns 3, 5: Best Score: -1417.581320, Score: -1435.362350, Score: -1431.793330 Undoing swap!
Swapping columns 4, 6: Best Score: -1417.581320, Score: -1430.417518, Score: -1431.598314 Undoing swap!
Swapping columns 5, 7: Best Score: -1417.581320, Score: -1440.159820, Score: -1446.646323 Undoing swap!
Swapping columns 6, 8: Best Score: -1417.581320, Score: -1436.130227, Score: -1432.188153 Undoing swap!
Swapping columns 7, 9: Best Score: -1417.581320, Score: -1440.632582, Score: -1443.417308 Undoing swap!
Swapping columns 8, 10: Best Score: -1417.581320, Score: -1440.360355, Score: -1439.331153 Undoing swap!
Swapping columns 9, 11: Best Score: -1417.581320, Score: -1443.575373, Score: -1440.657308 Undoing swap!
Swapping columns 10, 12: Best Score: -1417.581320, Score: -1438.149715, Score: -1432.449688 Undoing swap!
Swapping columns 11, 13: Best Score: -1417.581320, Score: -1429.528960, Score: -1447.095668 Undoing swap!
Swapping columns 12, 14: Best Score: -1417.581320, Score: -1437.430279, Score: -1437.727245 Undoing swap!
Swapping columns 13, 15: Best Score: -1417.581320, Score: -1437.903408, Score: -1436.501011 Undoing swap!
Swapping columns 14, 16: Best Score: -1417.581320, Score: -1429.265293, Score: -1443.391126 Undoing swap!
Swapping columns 0, 3: Best Score: -1417.581320, Score: -1442.038676, Score: -1437.620128 Undoing swap!
Swapping columns 1, 4: Best Score: -1417.581320, Score: -1432.604283, Score: -1431.008019 Undoing swap!
Swapping columns 2, 5: Best Score: -1417.581320, Score: -1435.463567, Score: -1435.473788 Undoing swap!
Swapping columns 3, 6: Best Score: -1417.581320, Score: -1428.908809, Score: -1430.335820 Undoing swap!
Swapping columns 4, 7: Best Score: -1417.581320, Score: -1432.855959, Score: -1421.349952 Undoing swap!
Swapping columns 5, 8: Best Score: -1417.581320, Score: -1430.117977, Score: -1443.627434 Undoing swap!
